"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
32.25,-4.2,7.68256693928118,7.79876919929517,2.62407363866586,0.026607433160719,0.0266074331016765
32.75,-3.99,7.66781843015218,7.79538417816724,3.28291465581799,0.0263694386029023,0.0263694385875905
33.25,-4.41,7.6395883184346,7.7832114245518,3.81530116551133,0.0266509920616842,0.026650992081297
33.75,-4.2,7.65346126919139,7.81731620274952,4.28712864020979,0.026124880079786,0.0261248801021623
34.25,-4.62,7.64495552023127,7.83147801549038,4.70019154453962,0.026067622250877,0.0260676222446679
34.75,-4.41,7.63687710045706,7.85043151430884,5.09493597814465,0.026005078916228,0.0260050789516361
35.25,-4.83,7.63028904096814,7.8709053475186,5.43044345781961,0.0259468558459331,0.0259468558303094
35.75,-4.62,7.62446725680016,7.89384219197872,5.76042417558784,0.0258994923861712,0.0258994924016118
36.25,-5.04,7.61929602487753,7.91873260744183,6.05337802943561,0.0258428028608662,0.0258428027993426
36.75,-4.83,7.6150838267813,7.94412726892749,6.31463370363245,0.0257871314560069,0.0257871314467532
37.25,-5.25,7.61200940505393,7.96857884960956,6.54557830791689,0.0257405230972239,0.025740523070506
37.75,-5.04,7.61016156868313,7.99048044373191,6.73814191755493,0.0257047372846393,0.0257047372873408
38.25,-5.46,7.60907333184241,8.01049309109636,6.89554905693652,0.0256688570940712,0.0256688571265674
38.75,-5.25,7.6091399781973,8.02620614339747,7.01303819454863,0.025647281653069,0.0256472816072537
39.25,-5.67,7.60959572933039,8.04068126431591,7.11415906226178,0.0256293370690293,0.0256293371031298
39.75,-5.46,7.61051709701344,8.05322491257627,7.19619326310446,0.0256178318317277,0.0256178317735799
